OddsportalID,URL,HomeTeam,AwayTeam,Name,EventStageName,TournamentStageName,TournamentName,Date,DateStartTimestamp,Result,HomeResult,AwayResult,Partialresult,Market,Bookmaker,Line,LineValue,Odd,OpeningOdd,OddsHistory
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-4.5,1,14,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-4.5,2,1.02,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-3.5,1,8.1,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-3.5,2,1.08,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-3.5,1,7.5,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-3.5,2,1.1,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-3,1,6.2,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-3,2,1.1,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-3,1,6.5,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-3,2,1.11,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-2.5,1,3.62,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-2.5,2,1.27,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-2.5,1,3.85,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-2.5,2,1.25,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-2,1,3.24,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-2,2,1.33,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-2,1,3.45,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-2,2,1.3,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1.75,1,2.89,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1.75,2,1.41,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1.5,1,2.45,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1.5,2,1.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-1.5,1,2.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-1.5,2,1.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1.25,1,2.41,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1.25,2,1.55,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1,1,2.18,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-1,2,1.75,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-1,1,2.28,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,-1,2,1.64,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-0.75,1,2.13,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-0.75,2,1.7,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Pinnacle,-0.5,1,1.93,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Pinnacle,-0.5,2,1.97,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-0.25,1,1.82,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,-0.25,2,2.08,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,0,1,1.43,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,0,2,2.83,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+0.25,1,1.37,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+0.25,2,3.07,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Pinnacle,+0.5,1,1.34,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Pinnacle,+0.5,2,3.6,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+0.75,1,1.25,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+0.75,2,3.86,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+1,1,1.16,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+1,2,5.05,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+1,1,1.19,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+1,2,4.8,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+1.5,1,1.14,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+1.5,2,5.4,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+1.5,1,1.17,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+1.5,2,5.25,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+2,1,1.09,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+2,2,6.75,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+2,1,1.1,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+2,2,7.5,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+2.5,1,1.08,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+2.5,2,7.8,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+2.5,1,1.09,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,Unibet,+2.5,2,8.5,{ 0},
3636908,/hockey/usa/nhl-2018-2019/boston-bruins-st-louis-blues-UDgSLaDe/,BOS,STL,Boston Bruins - St. Louis Blues,Finished," - Play Offs",NHL 2018/2019,2019-06-13 03:00,1560384000,1:4,1,4,"0:2, 0:0, 1:2",AH-FT,1xBet,+3.5,1,1.02,{ 0},
